X,rowID,studyID,arm_id,arm_des,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,serotype,serotype_isolates,no_ns,no_res,no_res_sub,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus
NA,NA,3307,b-2006,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,10,2006,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-2006,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,12,2006,12,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,22F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2006,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,5,2006,5,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2006,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,2,2006,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2006,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,1,2006,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-2006,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,3,2006,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2006,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,9,2006,9,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-2006,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,1,2006,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,3,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-2005,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,12,2005,12,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2001,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2001,11,2001,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-2003,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2003,2,2003,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,9V,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-2003,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2003,2,2003,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2001,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2001,10,2001,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-2002,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2002,2,2002,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2002,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2002,2,2002,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2004,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2004,3,2004,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,22F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2003,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2003,1,2003,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,3,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2001,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2001,4,2001,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2002,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2002,3,2002,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-2001,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2001,6,2001,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,24,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2001,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2001,11,2001,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,12F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2001,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2001,6,2001,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,18B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2001,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2001,6,2001,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,18C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2002,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2002,6,2002,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2001,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2001,10,2001,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,22F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2008,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2008,8,2008,8,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,7F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2008,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2008,7,2008,7,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,22F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2008,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2008,8,2008,8,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,15B/15C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2008,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2008,10,2008,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,22F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-2012,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2012,11,2012,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,15B/15C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,1,2011,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,23F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,2,2011,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,1,2011,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,8,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,11,2010,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,38,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,8,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,12,2010,12,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,11,2010,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,4,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,9N,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,2,2011,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,8,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,23B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,1,2011,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,17F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,12,2010,12,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,16F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,4,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,2,2011,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,1,2011,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,11,2010,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,10,2010,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,2,2011,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,33F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,3,2010,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,11,2010,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,15B/15C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,16F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,2,2011,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,9,2010,9,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,9V,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,13,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,1,2011,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,1,2011,1,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,10,2010,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,9V,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,2,2011,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,15B/15C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,2,2011,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,12F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,10,2010,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,7C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,10,2010,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,11,2010,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,4,2011,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,3,2011,3,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2011,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2011,2,2011,2,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,11,2010,11,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,10,2010,10,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,16F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,5,2010,5,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,5,2010,5,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,7,2010,7,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,6,2010,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,6,2010,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,29,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,6,2010,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6B,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,4,2010,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,7,2010,7,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,5,2010,5,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,5,2010,5,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,7,2010,7,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,6,2010,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,6,2010,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,4,2010,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,4,2010,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,3,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,6,2010,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,6,2010,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,4,2010,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,18C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,5,2010,5,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,4,2010,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,6,2010,6,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,4,2010,4,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,5,2010,5,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,c-2010,NA,South Africa,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,5,2010,5,NA,0,3,1,2,3,2,1,NA,macrolide,Erythromycin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
