rowID,studyID,arm_id,arm_des,data_source,abstractor,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,total_isolates_drug,no_ns,no_res,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus
253,2894,,,1,B,China,Hong Kong,,0,2001,Boost,10.1017/s0950268801005647,2001,,2001,,No,0.166,5,0,1,2,,1,,ciprofloxacin,Ciprofloxacin,51,,29,,,,0.57,,
254,2855,,,1,B,United States of America,Baltimore,,0,2002,Albanese,10.1086/323674,1995,1,1997,12,No,0,4,1,2,7,,1,,penicillin,Penicillin,387,,22,,,,0.056847545,,
255,2852,,,1,B,United States of America,,,0,2001,Buckingham,10.1097/00006454-200109000-00003,1991,10,1999,10,No,0,18,1,2,1,,1,,penicillin,Penicillin,86,34,12,22,52,0.395348837,0.139534884,0.255813954,0.604651163
256,2836,A,autumn,1,B,Italy,,,0,2001,Marchisio,10.1099/0022-1317-50-12-1095,1996,,1996,,No,1,7,0,1,1,,1,,penicillin,Penicillin,60,3,1,2,57,0.05,0.016666667,0.033333333,0.95
257,2836,A,autumn,1,B,Italy,,,0,2001,Marchisio,10.1099/0022-1317-50-12-1095,1996,,1996,,No,1,7,0,1,1,,1,,macrolide,Erythromycin,60,25,24,1,35,0.416666667,0.4,0.016666667,0.583333333
258,2836,B,spring,1,B,Italy,,,0,2001,Marchisio,10.1099/0022-1317-50-12-1095,1996,,1996,,No,1,7,0,1,1,,1,,penicillin,Penicillin,75,4,1,3,71,0.053333333,0.013333333,0.04,0.946666667
259,2836,B,spring,1,B,Italy,,,0,2001,Marchisio,10.1099/0022-1317-50-12-1095,1996,,1996,,No,1,7,0,1,1,,1,,macrolide,Erythromycin,75,30,28,2,45,0.4,0.373333333,0.026666667,0.6
260,2923,,,1,B,Cote d Ivoire,,,0,2001,Kacou-N'douba,10.1080/02724930120058223,1997,11,1998,2,No,0.25,5,0,1,1,2,1,,penicillin,Penicillin,138,12,3,9,126,0.086956522,0.02173913,0.065217391,0.913043478
261,2923,,,1,B,Cote d Ivoire,,,0,2001,Kacou-N'douba,10.1080/02724930120058223,1997,11,1998,2,No,0.25,5,0,1,1,2,1,,penicillin,Amoxicillin,138,3,1,2,135,0.02173913,0.007246377,0.014492754,0.97826087
262,2923,,,1,B,Cote d Ivoire,,,0,2001,Kacou-N'douba,10.1080/02724930120058223,1997,11,1998,2,No,0.25,5,0,1,1,2,1,,3gen_cephalosporin,Cefotaxime,138,3,3,0,135,0.02173913,0.02173913,0,0.97826087
263,2923,,,1,B,Cote d Ivoire,,,0,2001,Kacou-N'douba,10.1080/02724930120058223,1997,11,1998,2,No,0.25,5,0,1,1,2,1,,SXT,SXT,138,72,21,51,66,0.52173913,0.152173913,0.369565217,0.47826087
264,2923,,,1,B,Cote d Ivoire,,,0,2001,Kacou-N'douba,10.1080/02724930120058223,1997,11,1998,2,No,0.25,5,0,1,1,2,1,,tetracycline,Tetracycline,138,79,74,5,59,0.572463768,0.536231884,0.036231884,0.427536232
265,2923,,,1,B,Cote d Ivoire,,,0,2001,Kacou-N'douba,10.1080/02724930120058223,1997,11,1998,2,No,0.25,5,0,1,1,2,1,,chloramphenicol,Chloramphenicol,138,4,4,0,134,0.028985507,0.028985507,0,0.971014493
266,2923,,,1,B,Cote d Ivoire,,,0,2001,Kacou-N'douba,10.1080/02724930120058223,1997,11,1998,2,No,0.25,5,0,1,1,2,1,,macrolide,Erythromycin,138,16,11,5,122,0.115942029,0.079710145,0.036231884,0.884057971
267,2876,,,1,B,United States of America,,cardiac transplant patients,1,2001,Stovall,10.1097/00006454-200110000-00007,1990,3,2000,11,No,0,2,1,2,,,,,penicillin,Penicillin,80,14,,,66,0.175,,,0.825
268,2875,A,1994 Argentina,1,B,Argentina,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1994,,1994,,No,0,6,1,2,3,,1,,penicillin,Penicillin,214,44,18,26,170,0.204,0.0822,0.1218,0.796
269,2875,A,1994 Brazil,1,B,Brazil,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1994,,1994,,No,0,6,1,2,3,,1,,penicillin,Penicillin,182,36,8,28,146,0.196,0.0444,0.1516,0.804
270,2875,A,1994 Chile,1,B,Chile,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1994,,1994,,No,0,6,1,2,3,,1,,penicillin,Penicillin,79,18,7,11,61,0.2289,0.0889,0.14,0.7711
271,2875,A,1994 Columbia,1,B,Colombia,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1994,,1994,,No,0,6,1,2,3,,1,,penicillin,Penicillin,140,14,5,9,126,0.1,0.0356,0.0644,0.9
272,2875,A,1994 Mexico,1,B,Mexico,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1994,,1994,,No,0,6,1,2,3,,1,,penicillin,Penicillin,73,38,16,22,35,0.522,0.2189,0.3031,0.478
273,2875,A,1994 Uruguay,1,B,Uruguay,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1994,,1994,,No,0,6,1,2,3,,1,,penicillin,Penicillin,64,15,4,11,49,0.2367,0.0622,0.1745,0.7633
274,2875,B,1995 Argentina,1,B,Argentina,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1995,,1995,,No,0,6,1,2,3,,1,,penicillin,Penicillin,208,65,36,29,143,0.31,0.1722,0.1378,0.69
275,2875,B,1995 Brazil,1,B,Brazil,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1995,,1995,,No,0,6,1,2,3,,1,,penicillin,Penicillin,213,40,17,23,173,0.1889,0.0778,0.1111,0.8111
276,2875,B,1995 Chile,1,B,Chile,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1995,,1995,,No,0,6,1,2,3,,1,,penicillin,Penicillin,108,40,13,27,68,0.3711,0.12,0.2511,0.6289
277,2875,B,1995 Columbia,1,B,Colombia,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1995,,1995,,No,0,6,1,2,3,,1,,penicillin,Penicillin,167,23,5,18,144,0.14,0.03,0.11,0.86
278,2875,B,1995 Mexico,1,B,Mexico,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1995,,1995,,No,0,6,1,2,3,,1,,penicillin,Penicillin,120,56,27,29,64,0.4678,0.2267,0.2411,0.5322
279,2875,B,1995 Uruguay,1,B,Uruguay,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1995,,1995,,No,0,6,1,2,3,,1,,penicillin,Penicillin,79,29,9,20,50,0.3678,0.1156,0.2522,0.6322
280,2875,C,1996 Argentina,1,B,Argentina,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1996,,1996,,No,0,6,1,2,3,,1,,penicillin,Penicillin,126,46,34,12,80,0.3667,0.2722,0.0945,0.6333
281,2875,C,1996 Brazil,1,B,Brazil,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1996,,1996,,No,0,6,1,2,3,,1,,penicillin,Penicillin,174,48,0,48,126,0.2767,0,0.2767,0.7233
282,2875,C,1996 Chile,1,B,Chile,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1996,,1996,,No,0,6,1,2,3,,1,,penicillin,Penicillin,58,18,8,10,40,0.31,0.1378,0.1722,0.69
283,2875,C,1996 Columbia,1,B,Colombia,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1996,,1996,,No,0,6,1,2,3,,1,,penicillin,Penicillin,101,24,7,17,77,0.2378,0.0689,0.1689,0.7622
284,2875,C,1996 Mexico,1,B,Mexico,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1996,,1996,,No,0,6,1,2,3,,1,,penicillin,Penicillin,66,33,14,19,33,0.5,0.2122,0.2878,0.5
285,2875,C,1996 Uruguay,1,B,Uruguay,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1996,,1996,,No,0,6,1,2,3,,1,,penicillin,Penicillin,69,31,19,12,38,0.4511,0.2756,0.1755,0.5489
286,2875,D,1997 Argentina,1,B,Argentina,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1997,,1997,,No,0,6,1,2,3,,1,,penicillin,Penicillin,102,38,18,20,64,0.3744,0.1756,0.1988,0.6256
287,2875,D,1997 Brazil,1,B,Brazil,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1997,,1997,,No,0,6,1,2,3,,1,,penicillin,Penicillin,203,41,3,38,162,0.2033,0.0144,0.1889,0.7967
288,2875,D,1997 Chile,1,B,Chile,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1997,,1997,,No,0,6,1,2,3,,1,,penicillin,Penicillin,85,28,13,15,57,0.3289,0.1533,0.1756,0.6711
289,2875,D,1997 Columbia,1,B,Colombia,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1997,,1997,,No,0,6,1,2,3,,1,,penicillin,Penicillin,94,35,13,22,59,0.3744,0.1378,0.2366,0.6256
290,2875,D,1997 Mexico,1,B,Mexico,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1997,,1997,,No,0,6,1,2,3,,1,,penicillin,Penicillin,54,20,9,11,34,0.3722,0.1678,0.2044,0.6278
291,2875,D,1997 Uruguay,1,B,Uruguay,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1997,,1997,,No,0,6,1,2,3,,1,,penicillin,Penicillin,60,18,6,12,42,0.3033,0.1011,0.2022,0.6967
292,2875,E,1998 Argentina,1,B,Argentina,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1998,,1998,,No,0,6,1,2,3,,1,,penicillin,Penicillin,187,83,54,29,104,0.4444,0.29,0.1544,0.5556
293,2875,E,1998 Brazil,1,B,Brazil,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1998,,1998,,No,0,6,1,2,3,,1,,penicillin,Penicillin,256,52,6,46,204,0.2033,0.0222,0.1811,0.7967
294,2875,E,1998 Chile,1,B,Chile,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1998,,1998,,No,0,6,1,2,3,,1,,penicillin,Penicillin,71,21,11,10,50,0.2967,0.1556,0.1411,0.7033
295,2875,E,1998 Columbia,1,B,Colombia,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1998,,1998,,No,0,6,1,2,3,,1,,penicillin,Penicillin,77,27,20,7,50,0.3522,0.26,0.0922,0.6478
296,2875,E,1998 Mexico,1,B,Mexico,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1998,,1998,,No,0,6,1,2,3,,1,,penicillin,Penicillin,65,32,13,19,33,0.4933,0.2011,0.2922,0.5067
297,2875,E,1998 Uruguay,1,B,Uruguay,,,0,2001,Di Fabio,10.1097/00006454-200110000-00009,1998,,1998,,No,0,6,1,2,3,,1,,penicillin,Penicillin,43,11,9,2,32,0.2577,0.21,0.0477,0.7423
298,2834,,,1,B,Canada,,,0,2002,Greenberg,10.1128/JCM.40.1.68-74.2002,1991,,1998,,No,0,18,1,2,1,,1,,penicillin,Penicillin,1538,104,,,1434,0.067620286,,,0.932379714
299,2833,,,1,B,Australia,Canberra,,0,2002,Nasrin,10.1136/bmj.324.7328.28 ,1997,9,1999,9,No,0,4,0,1,2,,1,,penicillin,Penicillin,631,,86,,,,0.136291601,,
300,2822,A,Mexico,1,B,Mexico,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,SXT,SXT,418,,223,,,,0.533492823,,
301,2822,A,Mexico,1,B,Mexico,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,chloramphenicol,Chloramphenicol,418,,221,,,,0.528708134,,
302,2822,A,Mexico,1,B,Mexico,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,macrolide,Erythromycin,418,,93,,,,0.222488038,,
303,2822,B,Colombia,1,B,Colombia,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,SXT,SXT,623,,218,,,,0.349919743,,
304,2822,B,Colombia,1,B,Colombia,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,chloramphenicol,Chloramphenicol,623,,78,,,,0.125200642,,
305,2822,B,Colombia,1,B,Colombia,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,macrolide,Erythromycin,623,,29,,,,0.046548957,,
306,2822,C,Argentina,1,B,Argentina,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,SXT,SXT,1006,,545,,,,0.541749503,,
307,2822,C,Argentina,1,B,Argentina,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,chloramphenicol,Chloramphenicol,1006,,17,,,,0.016898608,,
308,2822,C,Argentina,1,B,Argentina,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,macrolide,Erythromycin,1006,,21,,,,0.020874751,,
309,2822,D,Chile,1,B,Chile,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,SXT,SXT,475,,181,,,,0.381052632,,
310,2822,D,Chile,1,B,Chile,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,chloramphenicol,Chloramphenicol,526,,12,,,,0.022813688,,
311,2822,D,Chile,1,B,Chile,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,macrolide,Erythromycin,526,,44,,,,0.08365019,,
312,2822,E,Uruguay,1,B,Uruguay,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,SXT,SXT,326,,154,,,,0.472392638,,
313,2822,E,Uruguay,1,B,Uruguay,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,chloramphenicol,Chloramphenicol,326,,6,,,,0.018404908,,
314,2822,E,Uruguay,1,B,Uruguay,,,0,2001,Hortal,10.1089/10766290152773400,1993,,1999,6,,0,5,1,2,7,,1,,macrolide,Erythromycin,326,,12,,,,0.036809816,,
315,2806,,,1,B,Slovenia,,,0,2002,ÄŒiÅ_man,10.1093/jac/49.3.582,1997,,2000,,,0,18,1,2,7,,1,,SXT,SXT,151,,46,,,,0.305,,
316,2806,,,1,B,Slovenia,,,0,2002,ÄŒiÅ_man,10.1093/jac/49.3.582,1997,,2000,,,0,18,1,2,7,,1,,tetracycline,Tetracycline,151,,18,,,,0.119,,
317,2788,,,1,B,Mexico,,,0,2002,GÃ_mez-Barreto,,1997,9,1999,9,,0,4,0,1,3,,1,,penicillin,Penicillin,178,87,19,68,91,0.488764045,0.106741573,0.382022472,0.511235955
318,2788,,,1,B,Mexico,,,0,2002,GÃ_mez-Barreto,,1997,9,1999,9,,0,4,0,1,3,,1,,macrolide,Erythromycin,178,76,33,43,102,0.426966292,0.185393258,0.241573034,0.573033708
319,2788,,,1,B,Mexico,,,0,2002,GÃ_mez-Barreto,,1997,9,1999,9,,0,4,0,1,3,,1,,3gen_cephalosporin,Ceftriaxone,178,20,6,14,158,0.112359551,0.033707865,0.078651685,0.887640449
320,2779,,,1,B,China,Taiwan,,0,2002,Ma,,1990,1,2000,4,,0,14,1,2,1,,1,,penicillin,Penicillin,72,41,,,31,0.569444444,,,0.430555556
321,2773,,,1,B,Chile,,,0,2002,Contreras,,1994,4,1999,5,,0,18,1,2,2,3,1,,penicillin,Penicillin,78,28,11,17,50,0.358974359,0.141025641,0.217948718,0.641025641
322,2767,,,1,B,Brazil,,,0,2001,Rossi,10.1590/s1413-86702001000600003,1999,,2000,,,0,5,0,1,2,,1,,penicillin,Penicillin,350,32,0,32,318,0.091428571,0,0.091428571,0.908571429
323,2756,,,1,B,Turkey,,,0,2002,Bakir,10.1007/s00431-001-0886-4,2000,1,2000,4,,0,18,0,1,1,,1,,penicillin,Penicillin,118,,34,,,,0.288135593,,
324,2720,,,1,B,Japan,,,0,2002,Masuda,10.1046/j.1442-200x.2002.01587.x,1991,4,1991,4,,0.0833,5,0,1,1,,1,,penicillin,Penicillin,94,57,,,,0.606382979,,,
325,2730,,,1,B,Belgium,,,0,2002,Flamaing,10.1093/jac/dkf086,1994,,2000,,,0,4,1,2,1,,1,,macrolide,Erythromycin,843,,377,,,,0.447212337,,
326,2712,A,Brigham and Women's Hospital,1,B,United States of America,,,0,2002,Lonks,10.1086/341978,1989,1,2000,4,,0,17,1,2,3,,1,,macrolide,Erythromycin,9,,1,,,,0.111111111,,
327,2712,B,Hospital Mutua de Terrassa,1,B,Spain,,,0,2002,Lonks,10.1086/341978,1989,1,2000,4,,0,17,1,2,3,,1,,macrolide,Erythromycin,40,,10,,,,0.25,,
328,2712,C,Rhode Island Hospital,1,B,United States of America,,,0,2002,Lonks,10.1086/341978,1989,1,2000,4,,0,17,1,2,3,,1,,macrolide,Erythromycin,20,,3,,,,0.15,,
329,2711,,,1,B,Spain,Madrid,,0,2002,Herruzo,10.1016/s0165-5876(02)00145-3,1999,12,2000,1,,0,4,0,1,4,,1,,penicillin,Penicillin,19,19,5,14,0,1,0.263157895,0.736842105,0
330,2711,,,1,B,Spain,Madrid,,0,2002,Herruzo,10.1016/s0165-5876(02)00145-3,1999,12,2000,1,,0,4,0,1,4,,1,,penicillin,Amoxicillin,19,19,18,1,0,1,0.947368421,0.052631579,0
331,2711,,,1,B,Spain,Madrid,,0,2002,Herruzo,10.1016/s0165-5876(02)00145-3,1999,12,2000,1,,0,4,0,1,4,,1,,2gen_cephalosporin,Cefuroxime,19,19,5,14,0,1,0.263157895,0.736842105,0
332,2711,,,1,B,Spain,Madrid,,0,2002,Herruzo,10.1016/s0165-5876(02)00145-3,1999,12,2000,1,,0,4,0,1,4,,1,,3gen_cephalosporin,Cefotaxime,19,19,13,6,0,1,0.684210526,0.315789474,0
333,2711,,,1,B,Spain,Madrid,,0,2002,Herruzo,10.1016/s0165-5876(02)00145-3,1999,12,2000,1,,0,4,0,1,4,,1,,macrolide,Erythromycin,20,18,11,7,2,0.9,0.55,0.35,0.1
334,2711,,,1,B,Spain,Madrid,,0,2002,Herruzo,10.1016/s0165-5876(02)00145-3,1999,12,2000,1,,0,4,0,1,4,,1,,tetracycline,Tetracycline,19,12,8,4,7,0.631578947,0.421052632,0.210526316,0.368421053
335,2703,,,1,B,Australia,,,0,2002,McMaster,10.1136/adc.87.3.207,1994,1,1999,12,,0,15,1,2,2,,1,,penicillin,Penicillin,103,12,4,8,91,0.116504854,0.038834951,0.077669903,0.883495146
336,2687,,,1,B,Brazil,Fortaleza,,0,2002,Rey,10.1016/s0924-8579(02)00128-0,1998,3,1998,12,,0.0166,4.9166,0,1,4,,1,,penicillin,Penicillin,441,214,16,198,227,0.485260771,0.036281179,0.448979592,0.514739229
337,2687,,,1,B,Brazil,Fortaleza,,0,2002,Rey,10.1016/s0924-8579(02)00128-0,1998,3,1998,12,,0.0166,4.9166,0,1,4,,1,,3gen_cephalosporin,Ceftriaxone,441,14,5,9,427,0.031746032,0.011337868,0.020408163,0.968253968
338,2687,,,1,B,Brazil,Fortaleza,,0,2002,Rey,10.1016/s0924-8579(02)00128-0,1998,3,1998,12,,0.0166,4.9166,0,1,4,,1,,SXT,SXT,441,348,184,164,93,0.789115646,0.41723356,0.371882086,0.210884354
339,2687,,,1,B,Brazil,Fortaleza,,0,2002,Rey,10.1016/s0924-8579(02)00128-0,1998,3,1998,12,,0.0166,4.9166,0,1,4,,1,,macrolide,Erythromycin,441,105,102,3,336,0.238095238,0.231292517,0.006802721,0.761904762
340,2687,,,1,B,Brazil,Fortaleza,,0,2002,Rey,10.1016/s0924-8579(02)00128-0,1998,3,1998,12,,0.0166,4.9166,0,1,4,,1,,lincosamides,Clindamycin,441,84,81,3,357,0.190476191,0.183673469,0.006802721,0.80952381
341,2687,,,1,B,Brazil,Fortaleza,,0,2002,Rey,10.1016/s0924-8579(02)00128-0,1998,3,1998,12,,0.0166,4.9166,0,1,4,,1,,chloramphenicol,Chloramphenicol,441,29,29,0,412,0.065759637,0.065759637,0,0.934240363
342,2687,,,1,B,Brazil,Fortaleza,,0,2002,Rey,10.1016/s0924-8579(02)00128-0,1998,3,1998,12,,0.0166,4.9166,0,1,4,,1,,vancomycin,Vancomycin,441,0,0,0,441,0,0,0,1
343,2686,,,1,B,Canada,Montreal,,0,2002,Quach,10.1016/s0924-8579(02)00127-9,1989,,1998,,No,0,18,1,2,3,,1,,penicillin,Penicillin,144,36,12,24,108,0.25,0.083333333,0.166666667,0.75
344,2682,,,1,B,Australia,Tasmania,,0,2002,Christie,10.1046/j.1440-1754.2002.00035.x,1994,1,2000,12,No,0,15,1,2,2,,1,,penicillin,Penicillin,76,0,0,2,74,0,0,0.026315789,0.973684211
345,2677,,,1,B,Iceland,,,0,2002,Arason,10.1089/107662902760326896,1998,4,1998,5,No,0,18,0,1,1,,1,,penicillin,Penicillin,384,31,,,353,0.080729167,,,0.919270833
346,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,penicillin,Penicillin,99,75,23,52,24,0.757575758,0.232323232,0.525252525,0.242424242
347,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,penicillin,Amoxicillin,97,22,8,14,75,0.226804124,0.082474227,0.144329897,0.773195876
348,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,2gen_cephalosporin,Cefuroxime,99,57,49,8,42,0.575757576,0.494949495,0.080808081,0.424242424
349,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,3gen_cephalosporin,Cefotaxime,99,32,12,20,67,0.323232323,0.121212121,0.202020202,0.676767677
350,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,macrolide,Erythromycin,99,88,84,4,11,0.888888889,0.848484849,0.04040404,0.111111111
351,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,macrolide,Azithromycin,101,91,84,7,10,0.900990099,0.831683168,0.069306931,0.099009901
352,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,chloramphenicol,Chloramphenicol,99,21,21,0,78,0.212121212,0.212121212,0,0.787878788
353,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,tetracycline,Tetracycline,99,82,74,8,17,0.828282828,0.747474748,0.080808081,0.171717172
354,2676,,,1,B,China,Taiwan,,0,2002,Siu,10.1089/107662902760326913,1998,7,1999,6,No,0,18,1,2,1,3,1,,SXT,SXT,99,82,50,32,17,0.828282828,0.505050505,0.323232323,0.171717172
355,2654,,,1,B,Greece,,,0,2002,Syrogiannopoulos,10.1086/343824,1997,2,1999,2,No,0.166,1.9166,0,1,2,,1,,penicillin,Penicillin,781,122,,,659,0.156209987,,,0.843790013
356,2654,,,1,B,Greece,,,0,2002,Syrogiannopoulos,10.1086/343824,1997,2,1999,2,No,0.166,1.9166,0,1,2,,1,,macrolide,Erythromycin,781,,137,,,,0.175416133,,
357,2654,,,1,B,Greece,,,0,2002,Syrogiannopoulos,10.1086/343824,1997,2,1999,2,No,0.166,1.9166,0,1,2,,1,,lincosamides,Clindamycin,781,,96,,,,0.122919334,,
358,2654,,,1,B,Greece,,,0,2002,Syrogiannopoulos,10.1086/343824,1997,2,1999,2,No,0.166,1.9166,0,1,2,,1,,tetracycline,Tetracycline,781,,136,,,,0.174135723,,
359,2654,,,1,B,Greece,,,0,2002,Syrogiannopoulos,10.1086/343824,1997,2,1999,2,No,0.166,1.9166,0,1,2,,1,,chloramphenicol,Chloramphenicol,781,,86,,,,0.110115237,,
360,2654,,,1,B,Greece,,,0,2002,Syrogiannopoulos,10.1086/343824,1997,2,1999,2,No,0.166,1.9166,0,1,2,,1,,SXT,SXT,781,,151,,,,0.193341869,,
361,2653,,,1,B,Peru,Lima,,0,2002,Cullotta,10.1128/CDLI.9.6.1328-1331.2002,2000,5,2000,8,No,0.25,3.166,0,1,2,,1,,penicillin,Penicillin,146,22,,,124,0.150684932,,,0.849315069
362,2653,,,1,B,Peru,Lima,,0,2002,Cullotta,10.1128/CDLI.9.6.1328-1331.2002,2000,5,2000,8,No,0.25,3.166,0,1,2,,1,,chloramphenicol,Chloramphenicol,146,3,,,143,0.020547945,,,0.979452055
363,2653,,,1,B,Peru,Lima,,0,2002,Cullotta,10.1128/CDLI.9.6.1328-1331.2002,2000,5,2000,8,No,0.25,3.166,0,1,2,,1,,macrolide,Erythromycin,146,99,,,47,0.678082192,,,0.321917808
364,2653,,,1,B,Peru,Lima,,0,2002,Cullotta,10.1128/CDLI.9.6.1328-1331.2002,2000,5,2000,8,No,0.25,3.166,0,1,2,,1,,SXT,SXT,146,83,,,63,0.568493151,,,0.431506849
365,2642,,,1,B,Spain,Barcelona,,0,2007,Pineda,10.1111/j.1651-2227.2002.tb00137.x,1990,1,2000,12,No,0,15,1,2,3,,1,,penicillin,Penicillin,105,48,9,39,57,0.457142857,0.085714286,0.371428571,0.542857143
366,2642,,,1,B,Spain,Barcelona,,0,2007,Pineda,10.1111/j.1651-2227.2002.tb00137.x,1990,1,2000,12,No,0,15,1,2,3,,1,,macrolide,Erythromycin,105,,34,,,,0.323809524,,
367,2642,,,1,B,Spain,Barcelona,,0,2007,Pineda,10.1111/j.1651-2227.2002.tb00137.x,1990,1,2000,12,No,0,15,1,2,3,,1,,3gen_cephalosporin,Cefotaxime,105,17,0,17,88,0.161904762,0,0.161904762,0.838095238
368,2777,,,1,B,Italy,Rome,,0,2002,Petrosillo,10.1007/s10096-001-0689-6,1999,5,1999,5,No,0,18,0,1,2,,1,,penicillin,Penicillin,85,16,1,15,69,0.188235294,0.011764706,0.176470588,0.811764706
369,2777,,,1,B,Italy,Rome,,0,2002,Petrosillo,10.1007/s10096-001-0689-6,1999,5,1999,5,No,0,18,0,1,2,,1,,macrolide,Erythromycin,85,44,40,4,41,0.517647059,0.470588235,0.047058824,0.482352941
370,2777,,,1,B,Italy,Rome,,0,2002,Petrosillo,10.1007/s10096-001-0689-6,1999,5,1999,5,No,0,18,0,1,2,,1,,lincosamides,Clindamycin,85,40,,,45,0.470588235,,,0.53
371,2777,,,1,B,Italy,Rome,,0,2002,Petrosillo,10.1007/s10096-001-0689-6,1999,5,1999,5,No,0,18,0,1,2,,1,,chloramphenicol,Chloramphenicol,85,4,,,81,0.047058824,,,0.952
372,2777,,,1,B,Italy,Rome,,0,2002,Petrosillo,10.1007/s10096-001-0689-6,1999,5,1999,5,No,0,18,0,1,2,,1,,tetracycline,Tetracycline,85,41,,,44,0.482352941,,,0.517
373,2777,,,1,B,Italy,Rome,,0,2002,Petrosillo,10.1007/s10096-001-0689-6,1999,5,1999,5,No,0,18,0,1,2,,1,,SXT,SXT,85,43,,,42,0.505882353,,,0.494
374,2777,,,1,B,Italy,Rome,,0,2002,Petrosillo,10.1007/s10096-001-0689-6,1999,5,1999,5,No,0,18,0,1,2,,1,,3gen_cephalosporin,Cefotaxime,85,1,,,84,0.011764706,,,0.988
375,2777,,,1,B,Italy,Rome,,0,2002,Petrosillo,10.1007/s10096-001-0689-6,1999,5,1999,5,No,0,18,0,1,2,,1,,vancomycin,Vancomycin,85,0,,,85,0,,,1
