,rowID,studyID,arm_id,arm_des,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,serotype,serotype_isolates,no_ns,no_res,no_res_sub,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus,gbd_coding,region,region_code,super_region,super_region_code,country_caps,country_lc,country_spaces,ISO_code,gavi,who_region,world_bank,intro_status,program_type,intro_date,current_formula,switch_date,current_formula_start,current_formula_end,product_switch,product_switch_details,old_formula,old_formula_start,old_formula_end,intro_year
1422,1179,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,penicillin,Penicillin,35F,35,9,,35,NA,NA,0.257142857,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1423,1180,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,penicillin,Penicillin,37,9,0,,9,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1424,1181,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,penicillin,Penicillin,38,105,16,,105,NA,NA,0.152380952,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1425,1182,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,penicillin,Penicillin,39,1,0,,1,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1426,1183,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,penicillin,Penicillin,42,2,0,,2,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1427,1184,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,penicillin,Penicillin,46,17,0,,17,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1428,1185,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,4,28,0,,28,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1429,1186,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,6B,299,274,,299,NA,NA,0.91638796,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1430,1187,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,9V,70,29,,70,NA,NA,0.414285714,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1431,1188,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,14,161,71,,161,NA,NA,0.440993789,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1432,1189,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,18C,68,0,,68,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1433,1190,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,19F,288,180,,288,NA,NA,0.625,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1434,1191,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,23F,160,14,,160,NA,NA,0.0875,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1435,1192,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,1,10,0,,10,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1436,1193,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,3,52,0,,52,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1437,1194,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,5,5,0,,5,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1438,1195,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,6A,320,214,,320,NA,NA,0.66875,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1439,1196,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,6C,108,5,,108,NA,NA,0.046296296,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1440,1197,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,7F,20,2,,20,NA,NA,0.1,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1441,1198,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,19A,422,131,,422,NA,NA,0.31042654,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1442,1199,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,7B,23,0,,23,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1443,1200,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,7C,16,0,,16,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1444,1201,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,8,19,0,,19,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1445,1202,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,9A,1,0,,1,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1446,1203,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,9L,8,0,,8,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1447,1204,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,9N,24,0,,24,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1448,1205,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,10A,93,1,,93,NA,NA,0.010752688,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1449,1206,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,10B,102,1,,102,NA,NA,0.009803922,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1450,1207,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,10C,3,0,,3,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1451,1208,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,10F,5,0,,5,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1452,1209,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,11A,205,1,,205,NA,NA,0.004878049,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1453,1210,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,11B,5,0,,5,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1454,1211,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,11D,2,0,,2,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1455,1212,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,11F,1,0,,1,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1456,1213,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,12F,26,0,,26,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1457,1214,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,13,60,0,,60,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1458,1215,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,15A,183,57,,183,NA,NA,0.31147541,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1459,1216,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,15B/C,424,21,,424,NA,NA,0.049528302,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1460,1217,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,15F,1,0,,1,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1461,1218,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,16F,216,3,,216,NA,NA,0.013888889,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1462,1219,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,17F,102,0,,102,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1463,1220,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,18A,16,0,,16,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1464,1221,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,18B,2,0,,2,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1465,1222,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,18F,1,0,,1,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1466,1223,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,19B,54,1,,54,NA,NA,0.018518519,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1467,1224,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,20,24,0,,24,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1468,1225,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,21,112,0,,112,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1469,1226,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,22A,1,0,,1,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1470,1227,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,22F,52,0,,52,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1471,1228,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,23A,159,3,,159,NA,NA,0.018867925,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1472,1229,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,23B,106,2,,106,NA,NA,0.018867925,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1473,1230,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,24A,8,0,,8,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1474,1231,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,24B,5,0,,5,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1475,1232,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,24F,43,0,,43,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1476,1233,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,25A,2,0,,2,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1477,1234,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,27,3,0,,3,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1478,1235,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,28A,6,0,,6,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1479,1236,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,29,1,0,,1,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1480,1237,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,31,98,1,,98,NA,NA,0.010204082,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
1481,1238,755,,,Israel,,,0,2014,Dagan R,10.1093/infdis/jiu576. ,2008,2,2009,9,varies,0,2,0,1,1,2,1,NA,macrolide,Erythromycin,33A,32,0,,32,NA,NA,0,NA,NA,NA,73,western_europe,8,high_income,1,ISRAEL,israel,Israel,ISR,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,7/1/09,PCV13,2010,11/1/10,NA,1,7 to 13,PCV7,7/1/09,1/1/12,2009
