rowID,studyID,arm_id,arm_des,data_source,abstractor,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,total_isolates_drug,no_ns,no_res,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus
2221,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,1,1,0,0,1,1,0,0
2222,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
2223,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,1,1,0,0,1,1,0,0
2224,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,1,0,1,0,1,0,1,0
2225,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
2226,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,4,0,0,0,4,0,0,0,1
2227,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,5,1,0,1,4,0.2,0,0.2,0.8
2228,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,4,0,0,0,4,0,0,0,1
2229,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,4,0,0,0,4,0,0,0,1
2230,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,4,0,0,0,4,0,0,0,1
2231,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,5,0,0,0,5,0,0,0,1
2232,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,5,1,0,1,4,0.2,0,0.2,0.8
2233,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,5,4,1,3,1,0.8,0.2,0.6,0.2
2234,9999,,,0,,China,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,5,0,0,0,5,0,0,0,1
2235,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,12,1,1,0,11,0.0833,0.0833,0,0.9167
2236,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,12,0,0,0,12,0,0,0,1
2237,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,12,1,1,0,11,0.0833,0.0833,0,0.9167
2238,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,12,0,0,0,12,0,0,0,1
2239,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,12,1,1,0,11,0.0833,0.0833,0,0.9167
2240,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,12,0,0,0,12,0,0,0,1
2241,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,12,5,4,1,7,0.4167,0.3333,0.0833,0.5833
2242,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,12,6,2,4,6,0.5,0.1667,0.3333,0.5
2243,9999,,,0,,China,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,12,0,0,0,12,0,0,0,1
2244,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,14,1,1,0,13,0.0714,0.0714,0,0.9286
2245,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,15,4,1,3,11,0.2667,0.0667,0.2,0.7333
2246,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,14,1,1,0,13,0.0714,0.0714,0,0.9286
2247,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,14,1,1,0,13,0.0714,0.0714,0,0.9286
2248,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,14,1,1,0,13,0.0714,0.0714,0,0.9286
2249,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,15,1,0,1,14,0.0667,0,0.0667,0.9333
2250,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,15,14,6,8,1,0.9333,0.4,0.5333,0.0667
2251,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,15,8,5,3,7,0.5333,0.3333,0.2,0.4667
2252,9999,,,0,,China,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,15,0,0,0,15,0,0,0,1
2253,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,0,0,0,1,0,0,0,1
2254,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
2255,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,0,0,0,1,0,0,0,1
2256,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
2257,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
2258,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
2259,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
2260,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
2261,9999,,,0,,Colombia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
2262,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,5,0,0,0,5,0,0,0,1
2263,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,5,1,0,1,4,0.2,0,0.2,0.8
2264,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,5,0,0,0,5,0,0,0,1
2265,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,5,0,0,0,5,0,0,0,1
2266,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,5,0,0,0,5,0,0,0,1
2267,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,5,0,0,0,5,0,0,0,1
2268,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,5,1,1,0,4,0.2,0.2,0,0.8
2269,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,5,1,1,0,4,0.2,0.2,0,0.8
2270,9999,,,0,,Colombia,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,5,0,0,0,5,0,0,0,1
2271,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,0,0,0,1,0,0,0,1
2272,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
2273,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,0,0,0,1,0,0,0,1
2274,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
2275,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
2276,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
2277,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
2278,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
2279,9999,,,0,,Colombia,,,0,NA,NA,NA,2012,NA,2012,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
2280,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,0,0,0,1,0,0,0,1
2281,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
2282,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,0,0,0,1,0,0,0,1
2283,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
2284,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
2285,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
2286,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
2287,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
2288,9999,,,0,,Colombia,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
2289,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,2,1,0,1,1,0.5,0,0.5,0.5
2290,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,2,0,0,0,2,0,0,0,1
2291,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,2,0,0,0,2,0,0,0,1
2292,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,2,0,0,0,2,0,0,0,1
2293,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,2,0,0,0,2,0,0,0,1
2294,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,2,0,0,0,2,0,0,0,1
2295,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,2,0,0,0,2,0,0,0,1
2296,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,2,1,1,0,1,0.5,0.5,0,0.5
2297,9999,,,0,,Colombia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,2,0,0,0,2,0,0,0,1
2298,9999,,,0,,Colombia,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
2299,9999,,,0,,Colombia,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
2300,9999,,,0,,Colombia,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
2301,9999,,,0,,Colombia,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
2302,9999,,,0,,Colombia,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
2303,9999,,,0,,Colombia,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,1,0,1,0,1,0,1,0
2304,9999,,,0,,Colombia,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
2305,9999,,,0,,Colombia,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
2306,9999,,,0,,Colombia,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
2307,9999,,,0,,Colombia,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
2308,9999,,,0,,Colombia,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
2309,9999,,,0,,Colombia,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
2310,9999,,,0,,Colombia,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
2311,9999,,,0,,Colombia,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
2312,9999,,,0,,Colombia,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
2313,9999,,,0,,Colombia,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
2314,9999,,,0,,Colombia,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
2315,9999,,,0,,Colombia,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
2316,9999,,,0,,Colombia,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
2317,9999,,,0,,Colombia,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
2318,9999,,,0,,Colombia,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
2319,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,0,0,0,1,0,0,0,1
2320,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
2321,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,0,0,0,1,0,0,0,1
2322,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
2323,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
2324,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
2325,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
2326,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,1,0,1,0,1,0,1,0
2327,9999,,,0,,Croatia,,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
2328,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,7,3,3,0,4,0.4286,0.4286,0,0.5714
2329,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,7,0,0,0,7,0,0,0,1
2330,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,7,3,3,0,4,0.4286,0.4286,0,0.5714
2331,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,7,3,3,0,4,0.4286,0.4286,0,0.5714
2332,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,7,3,3,0,4,0.4286,0.4286,0,0.5714
2333,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,7,0,0,0,7,0,0,0,1
2334,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,7,2,1,1,5,0.2857,0.1429,0.1429,0.7143
2335,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,7,1,1,0,6,0.1429,0.1429,0,0.8571
2336,9999,,,0,,Croatia,,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,7,0,0,0,7,0,0,0,1
2337,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,8,4,4,0,4,0.5,0.5,0,0.5
2338,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,8,3,0,3,5,0.375,0,0.375,0.625
2339,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,8,4,4,0,4,0.5,0.5,0,0.5
2340,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,8,2,2,0,6,0.25,0.25,0,0.75
2341,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,8,4,4,0,4,0.5,0.5,0,0.5
2342,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,8,0,0,0,8,0,0,0,1
2343,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,8,6,5,1,2,0.75,0.625,0.125,0.25
2344,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,8,3,3,0,5,0.375,0.375,0,0.625
2345,9999,,,0,,Croatia,,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,8,0,0,0,8,0,0,0,1
2346,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,7,4,4,0,3,0.5714,0.5714,0,0.4286
2347,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,7,1,0,1,6,0.1429,0,0.1429,0.8571
2348,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,7,4,4,0,3,0.5714,0.5714,0,0.4286
2349,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,7,2,2,0,5,0.2857,0.2857,0,0.7143
2350,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,7,4,4,0,3,0.5714,0.5714,0,0.4286
2351,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,7,0,0,0,7,0,0,0,1
2352,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,7,6,3,3,1,0.8571,0.4286,0.4286,0.1429
2353,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,7,2,1,1,5,0.2857,0.1429,0.1429,0.7143
2354,9999,,,0,,Croatia,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,7,0,0,0,7,0,0,0,1
2355,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,7,3,3,0,4,0.4286,0.4286,0,0.5714
2356,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,7,0,0,0,7,0,0,0,1
2357,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,7,3,3,0,4,0.4286,0.4286,0,0.5714
2358,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,7,2,2,0,5,0.2857,0.2857,0,0.7143
2359,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,7,3,3,0,4,0.4286,0.4286,0,0.5714
2360,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,7,0,0,0,7,0,0,0,1
2361,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,7,3,3,0,4,0.4286,0.4286,0,0.5714
2362,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,7,2,1,1,5,0.2857,0.1429,0.1429,0.7143
2363,9999,,,0,,Croatia,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,7,0,0,0,7,0,0,0,1
2364,9999,,,0,,Croatia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,1,1,0,0,1,1,0,0
2365,9999,,,0,,Croatia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
2366,9999,,,0,,Croatia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,1,1,0,0,1,1,0,0
2367,9999,,,0,,Croatia,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,1,1,0,0,1,1,0,0
